**********************************************
* Logging started at ÖÜÈÕ 1ÔÂ 28 22:01:02 2024
* By flac3d Version 7.00 Release 126
* 
* 
* Job Title: 
**********************************************
flac3d>zone list stress range position-x 0 500 position-y 0 300 position-z 14.9 17.1
Zone total stress tensor.
     ID            XX            YY            ZZ            XY            YZ            XZ 
------- ------------- ------------- ------------- ------------- ------------- ------------- 
 182114 -1.478451e+07 -1.903655e+07 -2.076839e+07  4.354316e+04 -3.164755e+04 -4.421580e+06 
 182116 -1.478740e+07 -1.903613e+07 -2.076631e+07  4.432012e+04 -3.414803e+04 -4.424104e+06 
 182118 -1.479171e+07 -1.903525e+07 -2.076348e+07  4.391175e+04 -3.619636e+04 -4.425837e+06 
 182120 -1.479848e+07 -1.903480e+07 -2.076419e+07  4.222955e+04 -3.839425e+04 -4.427267e+06 
 182122 -1.480406e+07 -1.903444e+07 -2.077023e+07  4.120377e+04 -4.153774e+04 -4.428260e+06 
 182124 -1.480699e+07 -1.903416e+07 -2.077916e+07  4.060151e+04 -4.651341e+04 -4.429002e+06 
 182126 -1.481168e+07 -1.903336e+07 -2.079173e+07  3.848025e+04 -5.376646e+04 -4.429855e+06 
 182128 -1.481530e+07 -1.903140e+07 -2.081278e+07  3.562706e+04 -6.425840e+04 -4.429792e+06 
 182130 -1.481889e+07 -1.902438e+07 -2.084874e+07  3.080715e+04 -7.762038e+04 -4.427721e+06 
 182132 -1.483452e+07 -1.900597e+07 -2.090607e+07  1.776665e+04 -8.641695e+04 -4.417516e+06 
 182134 -1.487717e+07 -1.893289e+07 -2.109830e+07 -1.923800e+04 -8.289096e+04 -4.391278e+06 
 182136 -1.481534e+07 -1.859137e+07 -2.197781e+07 -2.974203e+04 -1.597980e+05 -4.745734e+06 
 182138 -1.264075e+07 -1.609775e+07 -2.203610e+07  2.115134e+06 -2.771364e+06 -6.018002e+06 
 182139  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 182140  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 182143  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 182144  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 182147  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 182148  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 182151  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 182152  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 182155  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 182156  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 182159  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 182160  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 182163  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 182164  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 182167  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 182168  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 182171  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 182172  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 182175  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 182176  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 182179  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 182180  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 182183  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 182184  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 182187  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 182188  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 182191  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 182192  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 182195  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 182196  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 182199  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 182200  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 182203  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 182204  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 182207  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 182208  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 182823 -1.324942e+07 -1.611721e+07 -2.288088e+07  2.034455e+06  2.909044e+06  6.339797e+06 
 182824 -1.522460e+07 -1.855125e+07 -2.218281e+07 -5.158318e+04  1.580807e+05  4.800214e+06 
 182825 -1.530545e+07 -1.889904e+07 -2.135570e+07 -1.137888e+03  7.958794e+04  4.537201e+06 
 182826 -1.526850e+07 -1.897218e+07 -2.119032e+07  3.025282e+04  8.726021e+04  4.565516e+06 
 182827 -1.525995e+07 -1.899170e+07 -2.113165e+07  4.060162e+04  7.608930e+04  4.574252e+06 
 182828 -1.525676e+07 -1.899812e+07 -2.109903e+07  4.733414e+04  6.309716e+04  4.576906e+06 
 182829 -1.525930e+07 -1.899946e+07 -2.107797e+07  5.058187e+04  5.263254e+04  4.577615e+06 
 182830 -1.525911e+07 -1.899995e+07 -2.106361e+07  5.335383e+04  4.479275e+04  4.578398e+06 
 182881 -1.693905e+07 -1.664091e+07 -2.168867e+07  1.614652e+06  3.358640e+06  3.594440e+06 
 182882 -1.717510e+07 -1.819314e+07 -1.908896e+07  3.395603e+05  2.418708e+05  9.960380e+05 
 182883 -1.721803e+07 -1.877412e+07 -1.788140e+07  1.875444e+04  1.464857e+04  5.907960e+05 
 182884 -1.721024e+07 -1.895850e+07 -1.767507e+07 -3.418562e+04  1.119977e+04  5.827848e+05 
 182885 -1.719457e+07 -1.902034e+07 -1.761671e+07 -3.493529e+04  5.788192e+03  5.849223e+05 
 182886 -1.718663e+07 -1.904311e+07 -1.757918e+07 -2.977649e+04 -5.116902e+03  5.839135e+05 
 182887 -1.718279e+07 -1.905099e+07 -1.755547e+07 -2.478900e+04 -1.518502e+04  5.829814e+05 
 182888 -1.718183e+07 -1.905371e+07 -1.754091e+07 -2.151684e+04 -2.307502e+04  5.818343e+05 
 182889 -1.718088e+07 -1.905480e+07 -1.753221e+07 -1.888297e+04 -2.819656e+04  5.819063e+05 
 182939 -1.685438e+07 -1.653524e+07 -2.001832e+07  2.334997e+06  3.107304e+06  2.885401e+06 
 182940 -1.812974e+07 -1.820204e+07 -1.751692e+07  7.092474e+05  2.275294e+05  2.167432e+05 
 182941 -1.845165e+07 -1.869450e+07 -1.641360e+07  2.285591e+05  5.446144e+04 -5.319995e+04 
 182942 -1.854248e+07 -1.890162e+07 -1.619374e+07  6.860100e+04  5.185781e+04 -4.295887e+04 
 182943 -1.855410e+07 -1.899113e+07 -1.611919e+07  1.417356e+04  4.791905e+04 -3.080619e+04 
 182944 -1.854813e+07 -1.903169e+07 -1.606858e+07 -1.115153e+01  3.601970e+04 -3.058814e+04 
 182945 -1.854315e+07 -1.904840e+07 -1.603756e+07 -1.989003e+03  2.445112e+04 -3.102094e+04 
 182946 -1.854015e+07 -1.905487e+07 -1.601826e+07 -3.660246e+02  1.508786e+04 -3.155004e+04 
 182947 -1.853852e+07 -1.905767e+07 -1.600625e+07  1.440554e+03  8.403049e+03 -3.173823e+04 
 182948 -1.853746e+07 -1.905919e+07 -1.599880e+07  3.068179e+03  3.836265e+03 -3.152490e+04 
 182997 -1.653625e+07 -1.690665e+07 -2.026731e+07  2.295879e+06  3.152246e+06  3.110513e+06 
 182998 -1.820706e+07 -1.818592e+07 -1.810533e+07  7.551333e+05  2.325198e+05  3.667413e+05 
 182999 -1.855183e+07 -1.866613e+07 -1.694412e+07  2.697491e+05  8.194668e+04  1.504328e+05 
 183000 -1.863227e+07 -1.885784e+07 -1.667008e+07  1.065810e+05  6.515908e+04  1.316322e+05 
 183001 -1.867002e+07 -1.894719e+07 -1.656631e+07  3.776566e+04  5.996424e+04  1.338277e+05 
 183002 -1.867573e+07 -1.899518e+07 -1.649557e+07  9.997918e+03  4.749773e+04  1.290965e+05 
 183003 -1.867348e+07 -1.901895e+07 -1.645240e+07  1.186975e+03  3.471920e+04  1.249968e+05 
 183004 -1.867062e+07 -1.902981e+07 -1.642578e+07 -2.292415e+02  2.382857e+04  1.219124e+05 
 183005 -1.866857e+07 -1.903501e+07 -1.640887e+07  6.102890e+02  1.559784e+04  1.197833e+05 
 183006 -1.866709e+07 -1.903762e+07 -1.639830e+07  2.042060e+03  9.648486e+03  1.184318e+05 
 183055 -1.732374e+07 -1.710467e+07 -2.011145e+07  1.776063e+06  3.219200e+06  3.292854e+06 
 183056 -1.799281e+07 -1.822550e+07 -1.802064e+07  8.871330e+05  2.044548e+05  4.615446e+05 
 183057 -1.863105e+07 -1.867697e+07 -1.676409e+07  3.355052e+05  8.239419e+04  2.319072e+05 
 183058 -1.876490e+07 -1.885347e+07 -1.647194e+07  1.473929e+05  6.306549e+04  1.999561e+05 
 183059 -1.881007e+07 -1.893798e+07 -1.636574e+07  6.728013e+04  6.168622e+04  1.981733e+05 
 183060 -1.883181e+07 -1.898592e+07 -1.628695e+07  2.714641e+04  5.177000e+04  1.914485e+05 
 183061 -1.883768e+07 -1.901180e+07 -1.623748e+07  9.495121e+03  3.935235e+04  1.847801e+05 
 183062 -1.883762e+07 -1.902554e+07 -1.620708e+07  2.766372e+03  2.782262e+04  1.796973e+05 
 183063 -1.883568e+07 -1.903268e+07 -1.618784e+07  1.313394e+03  1.879903e+04  1.760722e+05 
 183064 -1.883386e+07 -1.903644e+07 -1.617591e+07  1.707167e+03  1.193313e+04  1.735701e+05 
 183065 -1.883242e+07 -1.903848e+07 -1.616884e+07  2.769151e+03  6.628989e+03  1.718064e+05 
 183113 -1.730305e+07 -1.652687e+07 -1.944572e+07  2.168173e+06  3.053205e+06  3.199213e+06 
 183114 -1.830481e+07 -1.827053e+07 -1.719538e+07  7.876672e+05  2.369998e+05  6.038687e+05 
 183115 -1.877750e+07 -1.871463e+07 -1.613917e+07  3.496753e+05  8.340097e+04  2.975344e+05 
 183116 -1.895457e+07 -1.887401e+07 -1.587725e+07  1.713865e+05  6.505218e+04  2.591445e+05 
 183117 -1.902277e+07 -1.895086e+07 -1.576947e+07  8.514685e+04  6.396853e+04  2.593837e+05 
 183118 -1.905231e+07 -1.899557e+07 -1.568653e+07  4.125398e+04  5.520658e+04  2.521158e+05 
 183119 -1.906368e+07 -1.902032e+07 -1.563194e+07  2.017658e+04  4.366132e+04  2.445179e+05 
 183120 -1.906757e+07 -1.903469e+07 -1.559597e+07  9.597772e+03  3.232879e+04  2.388409e+05 
 183121 -1.906801e+07 -1.904280e+07 -1.557193e+07  4.939010e+03  2.261725e+04  2.347071e+05 
 183122 -1.906735e+07 -1.904734e+07 -1.555595e+07  3.634287e+03  1.485905e+04  2.321081e+05 
 183123 -1.906626e+07 -1.905018e+07 -1.554531e+07  3.530674e+03  9.032842e+03  2.305839e+05 
 183124 -1.906563e+07 -1.905158e+07 -1.553856e+07  4.187725e+03  4.566438e+03  2.296750e+05 
 183171 -1.632437e+07 -1.676092e+07 -1.953712e+07  2.589115e+06  3.067618e+06  2.837608e+06 
 183172 -1.833202e+07 -1.821694e+07 -1.739609e+07  8.190189e+05  2.239974e+05  1.451879e+05 
 183173 -1.875731e+07 -1.869985e+07 -1.634604e+07  3.321935e+05  7.616699e+04 -5.696069e+04 
 183174 -1.889190e+07 -1.887196e+07 -1.609118e+07  1.711194e+05  6.562257e+04 -7.558418e+04 
 183175 -1.896144e+07 -1.894749e+07 -1.597458e+07  9.309969e+04  6.484408e+04 -7.827628e+04 
 183176 -1.899434e+07 -1.898938e+07 -1.588791e+07  4.980263e+04  5.804439e+04 -8.668026e+04 
 183177 -1.901003e+07 -1.901295e+07 -1.582850e+07  2.702340e+04  4.847922e+04 -9.595290e+04 
 183178 -1.901646e+07 -1.902723e+07 -1.578771e+07  1.504647e+04  3.793240e+04 -1.043866e+05 
 183179 -1.901882e+07 -1.903566e+07 -1.575963e+07  8.420439e+03  2.792161e+04 -1.114361e+05 
 183180 -1.901881e+07 -1.904034e+07 -1.574043e+07  5.522730e+03  1.935126e+04 -1.166267e+05 
 183181 -1.901850e+07 -1.904368e+07 -1.572737e+07  4.266997e+03  1.274958e+04 -1.202915e+05 
 183182 -1.901836e+07 -1.904522e+07 -1.571877e+07  4.074460e+03  7.746587e+03 -1.230759e+05 
 183229 -1.718324e+07 -1.712216e+07 -2.017810e+07  1.846854e+06  3.251458e+06  3.196037e+06 
 183230 -1.792605e+07 -1.824572e+07 -1.821816e+07  9.110911e+05  2.072688e+05  3.207530e+05 
 183231 -1.857163e+07 -1.868983e+07 -1.701186e+07  3.830312e+05  7.899553e+04  9.296363e+04 
 183232 -1.876661e+07 -1.885485e+07 -1.672312e+07  1.887740e+05  6.259778e+04  6.807529e+04 
 183233 -1.884124e+07 -1.893096e+07 -1.660797e+07  1.046685e+05  6.397976e+04  6.502542e+04 
 183234 -1.888252e+07 -1.897200e+07 -1.651947e+07  5.973050e+04  5.846006e+04  5.818736e+04 
 183235 -1.890323e+07 -1.899420e+07 -1.645790e+07  3.503316e+04  5.011485e+04  4.904054e+04 
 183236 -1.891266e+07 -1.900769e+07 -1.641512e+07  2.144622e+04  4.029832e+04  4.014864e+04 
 183237 -1.891717e+07 -1.901597e+07 -1.638564e+07  1.361363e+04  3.037301e+04  3.259250e+04 
 183238 -1.891838e+07 -1.902048e+07 -1.636561e+07  9.534469e+03  2.160364e+04  2.659269e+04 
 183239 -1.891853e+07 -1.902363e+07 -1.635237e+07  7.214947e+03  1.431328e+04  2.220433e+04 
 183240 -1.891852e+07 -1.902545e+07 -1.634411e+07  6.283136e+03  8.721154e+03  1.954075e+04 
 183241 -1.891799e+07 -1.902630e+07 -1.633980e+07  6.299675e+03  4.358948e+03  1.746413e+04 
 183287 -1.752231e+07 -1.659967e+07 -1.905083e+07  2.021768e+06  3.060243e+06  3.366049e+06 
 183288 -1.834430e+07 -1.828144e+07 -1.693238e+07  7.622002e+05  2.214295e+05  7.714684e+05 
 183289 -1.879965e+07 -1.873971e+07 -1.587248e+07  3.410541e+05  7.509507e+04  4.915614e+05 
 183290 -1.897056e+07 -1.889473e+07 -1.561312e+07  1.878806e+05  5.783401e+04  4.492555e+05 
 183291 -1.905734e+07 -1.896655e+07 -1.550455e+07  1.052215e+05  6.007812e+04  4.487508e+05 
 183292 -1.910016e+07 -1.900612e+07 -1.541970e+07  6.042838e+04  5.510121e+04  4.398348e+05 
 183293 -1.912235e+07 -1.902708e+07 -1.536012e+07  3.643143e+04  4.760410e+04  4.296975e+05 
 183294 -1.913302e+07 -1.903941e+07 -1.531714e+07  2.295979e+04  3.918318e+04  4.203311e+05 
 183295 -1.913865e+07 -1.904707e+07 -1.528584e+07  1.505640e+04  3.029595e+04  4.124650e+05 
 183296 -1.914122e+07 -1.905161e+07 -1.526339e+07  1.059512e+04  2.207983e+04  4.059750e+05 
 183297 -1.914281e+07 -1.905423e+07 -1.524741e+07  7.846916e+03  1.514066e+04  4.010811e+05 
 183298 -1.914347e+07 -1.905631e+07 -1.523604e+07  6.238461e+03  9.540264e+03  3.981125e+05 
 183299 -1.914323e+07 -1.905732e+07 -1.522854e+07  5.825211e+03  5.114610e+03  3.962193e+05 
 183300 -1.914315e+07 -1.905791e+07 -1.522426e+07  5.961554e+03  1.580938e+03  3.949099e+05 
 183345 -1.633484e+07 -1.665691e+07 -1.901866e+07  2.699276e+06  3.065734e+06  2.549488e+06 
 183346 -1.834713e+07 -1.826304e+07 -1.694064e+07  8.378226e+05  2.300032e+05 -1.232049e+05 
 183347 -1.879629e+07 -1.871777e+07 -1.591834e+07  3.541606e+05  6.735150e+04 -3.481715e+05 
 183348 -1.893891e+07 -1.889682e+07 -1.566992e+07  1.867791e+05  6.084786e+04 -3.524953e+05 
 183349 -1.901668e+07 -1.897090e+07 -1.555923e+07  1.105124e+05  6.081528e+04 -3.515480e+05 
 183350 -1.906087e+07 -1.900846e+07 -1.547644e+07  6.752950e+04  5.669713e+04 -3.566968e+05 
 183351 -1.908447e+07 -1.902887e+07 -1.541679e+07  4.336760e+04  4.968225e+04 -3.648751e+05 
 183352 -1.909785e+07 -1.904014e+07 -1.537357e+07  2.922807e+04  4.195951e+04 -3.732951e+05 
 183353 -1.910582e+07 -1.904703e+07 -1.534098e+07  2.044426e+04  3.383494e+04 -3.810504e+05 
 183354 -1.911055e+07 -1.905146e+07 -1.531645e+07  1.475521e+04  2.592556e+04 -3.881332e+05 
 183355 -1.911371e+07 -1.905359e+07 -1.529847e+07  1.117505e+04  1.909327e+04 -3.940712e+05 
 183356 -1.911524e+07 -1.905550e+07 -1.528524e+07  8.613166e+03  1.354105e+04 -3.987119e+05 
 183357 -1.911599e+07 -1.905670e+07 -1.527586e+07  7.039960e+03  8.997880e+03 -4.021124e+05 
 183358 -1.911652e+07 -1.905712e+07 -1.526974e+07  6.210627e+03  5.133018e+03 -4.047440e+05 
 183403 -1.695775e+07 -1.707942e+07 -2.022075e+07  1.966949e+06  3.260968e+06  3.104823e+06 
 183404 -1.795047e+07 -1.825279e+07 -1.834380e+07  8.722864e+05  2.130685e+05  2.567115e+05 
 183405 -1.850615e+07 -1.869925e+07 -1.718653e+07  3.805860e+05  8.238936e+04  4.300533e+04 
 183406 -1.870861e+07 -1.886320e+07 -1.688994e+07  1.886971e+05  6.164385e+04  1.815974e+04 
 183407 -1.878409e+07 -1.893821e+07 -1.677681e+07  1.093907e+05  6.209456e+04  1.899446e+04 
 183408 -1.882827e+07 -1.897656e+07 -1.668952e+07  6.838043e+04  5.797721e+04  1.473370e+04 
 183409 -1.885334e+07 -1.899685e+07 -1.662654e+07  4.507960e+04  5.099884e+04  6.833082e+03 
 183410 -1.886771e+07 -1.900760e+07 -1.658134e+07  3.151560e+04  4.322705e+04 -1.748702e+03 
 183411 -1.887599e+07 -1.901398e+07 -1.654740e+07  2.301735e+04  3.518453e+04 -9.836864e+03 
 183412 -1.888152e+07 -1.901792e+07 -1.652171e+07  1.733576e+04  2.732544e+04 -1.706177e+04 
 183413 -1.888480e+07 -1.901988e+07 -1.650278e+07  1.386193e+04  2.016865e+04 -2.326924e+04 
 183414 -1.888667e+07 -1.902124e+07 -1.648916e+07  1.134096e+04  1.434001e+04 -2.808173e+04 
 183415 -1.888801e+07 -1.902237e+07 -1.647965e+07  9.557517e+03  9.555085e+03 -3.137695e+04 
 183416 -1.888863e+07 -1.902292e+07 -1.647355e+07  8.471025e+03  5.417621e+03 -3.367815e+04 
 183417 -1.888883e+07 -1.902301e+07 -1.647053e+07  7.852588e+03  1.882860e+03 -3.561631e+04 
 183461 -1.753200e+07 -1.686370e+07 -1.925263e+07  1.840016e+06  3.129983e+06  3.279959e+06 
 183462 -1.821310e+07 -1.825515e+07 -1.720067e+07  8.024852e+05  1.968996e+05  6.220316e+05 
 183463 -1.872449e+07 -1.874411e+07 -1.606622e+07  3.305997e+05  7.596255e+04  4.000237e+05 
 183464 -1.887159e+07 -1.890040e+07 -1.580852e+07  1.866025e+05  5.363123e+04  3.532935e+05 
 183465 -1.895563e+07 -1.897246e+07 -1.570964e+07  1.082315e+05  5.738662e+04  3.530097e+05 
 183466 -1.900065e+07 -1.901128e+07 -1.563030e+07  6.573660e+04  5.320497e+04  3.445826e+05 
 183467 -1.902560e+07 -1.903099e+07 -1.557524e+07  4.306639e+04  4.698435e+04  3.344186e+05 
 183468 -1.903997e+07 -1.904115e+07 -1.553572e+07  3.012850e+04  3.978949e+04  3.241266e+05 
 183469 -1.904803e+07 -1.904720e+07 -1.550640e+07  2.193151e+04  3.244428e+04  3.146655e+05 
 183470 -1.905344e+07 -1.905014e+07 -1.548462e+07  1.657487e+04  2.524926e+04  3.058874e+05 
 183471 -1.905643e+07 -1.905209e+07 -1.546886e+07  1.307072e+04  1.854757e+04  2.980465e+05 
 183472 -1.905782e+07 -1.905288e+07 -1.545788e+07  1.075495e+04  1.305933e+04  2.913902e+05 
 183473 -1.905908e+07 -1.905352e+07 -1.545046e+07  8.705420e+03  8.542353e+03  2.863351e+05 
 183474 -1.905963e+07 -1.905417e+07 -1.544609e+07  7.473308e+03  4.831583e+03  2.829061e+05 
 183475 -1.906005e+07 -1.905427e+07 -1.544457e+07  6.639513e+03  1.588074e+03  2.798082e+05 
 183476 -1.906019e+07 -1.905389e+07 -1.544559e+07  6.319422e+03 -1.275808e+03  2.772306e+05 
 183519 -1.663198e+07 -1.666127e+07 -1.916783e+07  2.490181e+06  3.104640e+06  2.560528e+06 
 183520 -1.818342e+07 -1.828907e+07 -1.706781e+07  8.686224e+05  2.300214e+05 -1.180330e+05 
 183521 -1.871743e+07 -1.873300e+07 -1.601852e+07  3.640122e+05  7.184523e+04 -3.750116e+05 
 183522 -1.887970e+07 -1.890395e+07 -1.577865e+07  1.897942e+05  5.925581e+04 -3.823175e+05 
 183523 -1.895657e+07 -1.897749e+07 -1.567892e+07  1.120588e+05  6.028124e+04 -3.740395e+05 
 183524 -1.900000e+07 -1.901575e+07 -1.560078e+07  7.004629e+04  5.543098e+04 -3.756014e+05 
 183525 -1.902393e+07 -1.903516e+07 -1.554598e+07  4.762554e+04  4.901276e+04 -3.799029e+05 
 183526 -1.903806e+07 -1.904514e+07 -1.550607e+07  3.461501e+04  4.187511e+04 -3.858254e+05 
 183527 -1.904730e+07 -1.905075e+07 -1.547608e+07  2.630784e+04  3.457861e+04 -3.915554e+05 
 183528 -1.905412e+07 -1.905316e+07 -1.545348e+07  2.088706e+04  2.762704e+04 -3.970591e+05 
 183529 -1.905828e+07 -1.905493e+07 -1.543669e+07  1.691713e+04  2.128863e+04 -4.023150e+05 
 183530 -1.906117e+07 -1.905556e+07 -1.542443e+07  1.422248e+04  1.592153e+04 -4.063710e+05 
 183531 -1.906213e+07 -1.905593e+07 -1.541557e+07  1.197653e+04  1.143564e+04 -4.094110e+05 
 183532 -1.906409e+07 -1.905610e+07 -1.540941e+07  9.616855e+03  7.841547e+03 -4.110320e+05 
 183533 -1.906516e+07 -1.905654e+07 -1.540600e+07  8.359218e+03  4.734715e+03 -4.119827e+05 
 183534 -1.906574e+07 -1.905614e+07 -1.540495e+07  7.510561e+03  2.117768e+03 -4.125552e+05 
 183535 -1.906690e+07 -1.905581e+07 -1.540604e+07  6.541081e+03 -6.872526e+02 -4.125417e+05 
 183577 -1.664295e+07 -1.704816e+07 -2.018915e+07  2.094216e+06  3.231240e+06  2.959111e+06 
 183578 -1.796273e+07 -1.825696e+07 -1.828741e+07  8.084069e+05  2.088007e+05  1.777298e+05 
 183579 -1.840857e+07 -1.871650e+07 -1.716082e+07  3.500354e+05  8.245152e+04 -6.690954e+03 
 183580 -1.858153e+07 -1.887718e+07 -1.687139e+07  1.811568e+05  6.116924e+04 -3.324341e+04 
 183581 -1.865580e+07 -1.895113e+07 -1.675952e+07  1.060234e+05  6.188155e+04 -3.150718e+04 
 183582 -1.869779e+07 -1.899052e+07 -1.667233e+07  6.621742e+04  5.726074e+04 -3.519535e+04 
 183583 -1.872161e+07 -1.901043e+07 -1.660969e+07  4.541329e+04  5.048405e+04 -4.221535e+04 
 183584 -1.873665e+07 -1.902099e+07 -1.656359e+07  3.338979e+04  4.320835e+04 -5.021444e+04 
 183585 -1.874633e+07 -1.902635e+07 -1.652840e+07  2.604639e+04  3.572800e+04 -5.814036e+04 
 183586 -1.875286e+07 -1.902896e+07 -1.650120e+07  2.100155e+04  2.864337e+04 -6.547397e+04 
 183587 -1.875737e+07 -1.903048e+07 -1.647994e+07  1.731497e+04  2.241160e+04 -7.258068e+04 
 183588 -1.876098e+07 -1.903107e+07 -1.646340e+07  1.471644e+04  1.699580e+04 -7.852501e+04 
 183589 -1.876345e+07 -1.903143e+07 -1.645054e+07  1.307443e+04  1.227871e+04 -8.335137e+04 
 183590 -1.876664e+07 -1.903130e+07 -1.644059e+07  1.072563e+04  8.472220e+03 -8.692928e+04 
 183591 -1.876736e+07 -1.903164e+07 -1.643357e+07  9.222457e+03  5.287326e+03 -8.965699e+04 
 183592 -1.876881e+07 -1.903156e+07 -1.642884e+07  8.165242e+03  2.683970e+03 -9.178452e+04 
 183593 -1.877023e+07 -1.903140e+07 -1.642618e+07  7.039092e+03  1.502266e+02 -9.342180e+04 
 183635 -1.723228e+07 -1.710855e+07 -2.004361e+07  1.692459e+06  3.236102e+06  3.076545e+06 
 183636 -1.775521e+07 -1.826651e+07 -1.799077e+07  8.664606e+05  1.766469e+05  3.216590e+05 
 183637 -1.837013e+07 -1.873443e+07 -1.675904e+07  3.438570e+05  7.474328e+04  1.306342e+05 
 183638 -1.851749e+07 -1.889465e+07 -1.648034e+07  1.872612e+05  5.392164e+04  9.338795e+04 
 183639 -1.859491e+07 -1.896772e+07 -1.638447e+07  1.099436e+05  5.818464e+04  9.376290e+04 
 183640 -1.863943e+07 -1.900760e+07 -1.630538e+07  6.734285e+04  5.421798e+04  8.760326e+04 
 183641 -1.866450e+07 -1.902724e+07 -1.625013e+07  4.529246e+04  4.747671e+04  7.918415e+04 
 183642 -1.867940e+07 -1.903792e+07 -1.621038e+07  3.305698e+04  4.031528e+04  6.995003e+04 
 183643 -1.868899e+07 -1.904320e+07 -1.618076e+07  2.582988e+04  3.315430e+04  6.090804e+04 
 183644 -1.869514e+07 -1.904569e+07 -1.615869e+07  2.113719e+04  2.619060e+04  5.231071e+04 
 183645 -1.869929e+07 -1.904680e+07 -1.614208e+07  1.757523e+04  2.019250e+04  4.433324e+04 
 183646 -1.870201e+07 -1.904704e+07 -1.612995e+07  1.495795e+04  1.509769e+04  3.734092e+04 
